city_id,city_name,split,highway,width_bin,policy_group,feature_count,total_length_m,median_width_m,min_width_m,max_width_m,rasterized_pixel_count,existing_osm_road_overlap_pixels,existing_osm_road_overlap_fraction,vv_road_median,vv_ring_median,vv_median_difference,vv_robust_effect,vh_road_median,vh_ring_median,vh_median_difference,vh_robust_effect
DE14,Berlin,train,motorway,subpixel_lt_10m,retain_major_candidate,2557,161771.14646045305,9.600000000000001,3.2,9.600000000000001,13233,13158,0.9943323509408297,0.08497527241706848,0.09511321038007736,-0.01013793796300888,-0.1356137632285837,0.01937194913625717,0.02215159498155117,-0.0027796458452939987,-0.19575093864132823
DE14,Berlin,train,motorway_link,one_to_two_pixels_10_20m,retain_major_candidate,27,481.8171824428257,10.0,10.0,12.8,63,63,1.0,0.10685775429010391,0.10668981075286865,0.00016794353723526,0.0022755702327025723,0.020676499232649803,0.022590769454836845,-0.0019142702221870422,-0.1748260527419722
DE14,Berlin,train,motorway_link,subpixel_lt_10m,retain_major_candidate,3784,90569.63222417049,6.4,3.2,9.600000000000001,5072,5054,0.9964511041009464,0.10260741412639618,0.1071372851729393,-0.004529871046543121,-0.053858671580178236,0.02051999792456627,0.022828634828329086,-0.0023086369037628174,-0.15000225710167087
DE14,Berlin,train,pedestrian,one_to_two_pixels_10_20m,likely_ignore_candidate,20,295.1009093589165,11.0,10.0,12.0,37,35,0.9459459459459459,0.29905715584754944,0.2964697778224945,0.0025873780250549316,0.011792612047676284,0.09973663091659546,0.09443511068820953,0.005301520228385925,0.06321526708605371
DE14,Berlin,train,pedestrian,subpixel_lt_10m,likely_ignore_candidate,7630,99041.36091015823,5.0,2.0,9.4,4648,4277,0.9201807228915663,0.2356017678976059,0.23087874054908752,0.004723027348518372,0.012638106996527997,0.04383491724729538,0.04280887171626091,0.0010260455310344696,0.013535395570260983
DE14,Berlin,train,primary,one_to_two_pixels_10_20m,retain_major_candidate,3018,58811.26589713799,12.8,10.0,19.200000000000003,8206,8197,0.9989032415305874,0.1740952730178833,0.19356538355350494,-0.019470110535621643,-0.0814022409559711,0.029214005917310715,0.034544628113508224,-0.00533062219619751,-0.16012212416098107
DE14,Berlin,train,primary,subpixel_lt_10m,retain_major_candidate,11994,288640.72876250127,6.4,3.2,9.600000000000001,21787,21770,0.9992197181805664,0.14689500629901886,0.1587393879890442,-0.01184438169002533,-0.07642075772463403,0.029630446806550026,0.033199820667505264,-0.0035693738609552383,-0.12353595052406754
DE14,Berlin,train,primary,two_plus_pixels_ge_20m,retain_major_candidate,12,158.37434640052217,22.400000000000002,22.400000000000002,22.400000000000002,39,39,1.0,0.22201283276081085,0.21020078659057617,0.01181204617023468,0.032157610110665834,0.02355388179421425,0.031467292457818985,-0.007913410663604736,-0.3335780185615822
DE14,Berlin,train,primary_link,one_to_two_pixels_10_20m,retain_major_candidate,19,239.0380604979208,12.9,10.0,12.9,32,32,1.0,0.15783464908599854,0.17341791093349457,-0.015583261847496033,-0.09233171947614578,0.02296626940369606,0.02723207324743271,-0.0042658038437366486,-0.27201364851255655
DE14,Berlin,train,primary_link,subpixel_lt_10m,retain_major_candidate,547,7967.82391676919,3.2,3.2,9.600000000000001,442,442,1.0,0.11774136126041412,0.12705443799495697,-0.009313076734542847,-0.1150124256812318,0.02466443181037903,0.026961946859955788,-0.0022975150495767593,-0.13219484648990015
DE14,Berlin,train,residential,one_to_two_pixels_10_20m,manual_review_candidate,10356,178552.64241553587,11.0,10.0,19.3,20980,20966,0.9993326978074356,0.33404964208602905,0.3568616807460785,-0.02281203866004944,-0.05618359784949993,0.06990031152963638,0.07739957422018051,-0.007499262690544128,-0.0853178131642846
DE14,Berlin,train,residential,subpixel_lt_10m,manual_review_candidate,171347,3627492.15367297,8.0,2.0,9.9,265722,265570,0.9994279735964655,0.20135584473609924,0.2079148292541504,-0.0065589845180511475,-0.03867306862873701,0.04215916991233826,0.044791415333747864,-0.002632245421409607,-0.0779981790548924
DE14,Berlin,train,residential,two_plus_pixels_ge_20m,manual_review_candidate,25,337.7182513237462,33.9,20.0,35.0,142,134,0.9436619718309859,0.1856817901134491,0.2017776519060135,-0.016095861792564392,-0.10852493001527241,0.04819208383560181,0.05949689447879791,-0.011304810643196106,-0.24034152977657894
DE14,Berlin,train,secondary,one_to_two_pixels_10_20m,retain_major_candidate,8403,144378.3679481322,12.0,10.0,19.5,18667,18621,0.9975357582900305,0.18000836670398712,0.19564133882522583,-0.01563297212123871,-0.07652706028585558,0.034289825707674026,0.03889476880431175,-0.004604943096637726,-0.13430595677715249
DE14,Berlin,train,secondary,subpixel_lt_10m,retain_major_candidate,41909,836187.1523056624,6.4,2.4,9.8,56100,56054,0.9991800356506239,0.16324132680892944,0.17165273427963257,-0.008411407470703125,-0.05492427964911823,0.03296567499637604,0.03621912747621536,-0.003253452479839325,-0.1122175638832297
DE14,Berlin,train,secondary,two_plus_pixels_ge_20m,retain_major_candidate,7,52.948116314877396,22.400000000000002,20.0,30.0,26,26,1.0,0.12450608611106873,0.18450729548931122,-0.06000120937824249,-0.3816531272783384,0.023423217236995697,0.02782146818935871,-0.004398250952363014,-0.12178665728391379
DE14,Berlin,train,secondary_link,one_to_two_pixels_10_20m,retain_major_candidate,13,131.6899921834329,12.0,10.0,15.0,25,25,1.0,0.18764333426952362,0.2562865614891052,-0.0686432272195816,-0.28553537219829006,0.01741134747862816,0.024478644132614136,-0.007067296653985977,-0.21614880634174954
DE14,Berlin,train,secondary_link,subpixel_lt_10m,retain_major_candidate,619,5857.190783094969,6.4,3.2,9.600000000000001,418,416,0.9952153110047847,0.16596178710460663,0.17604215443134308,-0.01008036732673645,-0.05697482176470836,0.032542526721954346,0.033596161752939224,-0.0010536350309848785,-0.02939139069902197
DE14,Berlin,train,secondary_link,two_plus_pixels_ge_20m,retain_major_candidate,1,18.09825996128024,25.0,25.0,25.0,11,11,1.0,0.06325817108154297,0.08525843918323517,-0.0220002681016922,-1.011506781742477,0.009363451972603798,0.01302255503833294,-0.0036591030657291412,-0.6916042821414087
DE14,Berlin,train,service,one_to_two_pixels_10_20m,likely_ignore_candidate,430,2845.6488684756205,11.0,10.0,19.2,553,542,0.9801084990958409,0.1940097063779831,0.20761272311210632,-0.01360301673412323,-0.06201855156233069,0.04049355909228325,0.04645739495754242,-0.0059638358652591705,-0.1265635598647168
DE14,Berlin,train,service,subpixel_lt_10m,likely_ignore_candidate,326185,4868284.026120089,5.0,2.0,9.8,250502,243432,0.971776672441737,0.21607381105422974,0.21721377968788147,-0.0011399686336517334,-0.004793071892820442,0.04203275591135025,0.044290877878665924,-0.002258121967315674,-0.05304479448073709
DE14,Berlin,train,service,two_plus_pixels_ge_20m,likely_ignore_candidate,47,5715.164029030242,40.0,20.0,40.0,2331,2329,0.9991419991419992,0.030123798176646233,0.04515252262353897,-0.015028724446892738,-0.14686764773017935,0.004971719346940517,0.007083408534526825,-0.0021116891875863075,-0.3418279930898978
DE14,Berlin,train,tertiary,one_to_two_pixels_10_20m,manual_review_candidate,8918,170878.66361468402,10.0,10.0,19.200000000000003,18282,18273,0.9995077125041024,0.18692532181739807,0.196845144033432,-0.009919822216033936,-0.053956337147109776,0.037855811417102814,0.040554456412792206,-0.002698644995689392,-0.07962712610742691
DE14,Berlin,train,tertiary,subpixel_lt_10m,manual_review_candidate,25007,457636.7339829997,6.4,3.0,9.8,29408,29399,0.9996939608269858,0.17743229866027832,0.18625813722610474,-0.008825838565826416,-0.055749122360669784,0.03716734051704407,0.04047860577702522,-0.0033112652599811554,-0.09323379707181216
DE14,Berlin,train,tertiary,two_plus_pixels_ge_20m,manual_review_candidate,13,129.1369230444487,21.0,21.0,25.0,36,35,0.9722222222222222,0.2961269021034241,0.33711522817611694,-0.04098832607269287,-0.282434165469613,0.04349253326654434,0.044875625520944595,-0.0013830922544002533,-0.03514944794583097
DE14,Berlin,train,tertiary_link,one_to_two_pixels_10_20m,manual_review_candidate,15,84.75432048504496,12.0,10.0,13.0,20,20,1.0,0.2484900951385498,0.22099095582962036,0.027499139308929443,0.058802529319757164,0.028201069682836533,0.02969088777899742,-0.0014898180961608887,-0.06172339808667035
DE14,Berlin,train,tertiary_link,subpixel_lt_10m,manual_review_candidate,127,1093.6760748196918,6.0,3.2,9.8,71,71,1.0,0.17808789014816284,0.18988944590091705,-0.011801555752754211,-0.10438463742573365,0.03217222914099693,0.03839559480547905,-0.006223365664482117,-0.18840478045952772
DE14,Berlin,train,trunk,one_to_two_pixels_10_20m,retain_major_candidate,12,268.5227196348409,12.8,12.8,12.8,35,34,0.9714285714285714,0.08874991536140442,0.09100993722677231,-0.0022600218653678894,-0.005538214345391043,0.01699725165963173,0.020827580243349075,-0.003830328583717346,-0.08118586463479602
DE14,Berlin,train,trunk,subpixel_lt_10m,retain_major_candidate,152,6731.8193361142785,6.4,6.4,9.600000000000001,436,436,1.0,0.12220428884029388,0.12029892206192017,0.0019053667783737183,0.012420576191488262,0.0195503830909729,0.02279040776193142,-0.003240024670958519,-0.2393628878849126
DE14,Berlin,train,trunk_link,subpixel_lt_10m,retain_major_candidate,40,1017.1552324323962,3.2,3.2,6.4,40,40,1.0,0.26552706956863403,0.21986165642738342,0.04566541314125061,0.3710341542755711,0.01544210035353899,0.023125911131501198,-0.007683810777962208,-0.336428052220379
DE14,Berlin,train,unclassified,one_to_two_pixels_10_20m,manual_review_candidate,320,5589.95933962133,10.6,10.0,12.8,611,611,1.0,0.22722351551055908,0.24176858365535736,-0.014545068144798279,-0.05999050578337182,0.040362223982810974,0.04400091618299484,-0.0036386922001838684,-0.0769074928889895
DE14,Berlin,train,unclassified,subpixel_lt_10m,manual_review_candidate,6459,148521.9435393849,6.0,2.3,9.8,8979,8975,0.9995545160931061,0.16010142862796783,0.1593046486377716,0.000796779990196228,0.005304247514753061,0.032080844044685364,0.03353644907474518,-0.0014556050300598145,-0.05526966125096522
DE15,Leipzig,val,living_street,one_to_two_pixels_10_20m,likely_ignore_candidate,3,117.04895926556463,10.0,10.0,10.0,12,11,0.9166666666666666,0.16179242730140686,0.14669319987297058,0.01509922742843628,0.16881475545574345,0.035468339920043945,0.03604744374752045,-0.0005791038274765015,-0.02659637808014432
DE15,Leipzig,val,living_street,subpixel_lt_10m,likely_ignore_candidate,3614,74751.56291516003,6.0,2.0,9.0,4466,4446,0.9955217196596506,0.1746053397655487,0.175411194562912,-0.0008058547973632812,-0.0059528356654110085,0.0357186421751976,0.037584930658340454,-0.0018662884831428528,-0.05863865496448343
DE15,Leipzig,val,motorway,one_to_two_pixels_10_20m,retain_major_candidate,215,19082.804425484974,12.8,11.0,16.0,2515,2512,0.9988071570576541,0.0505976527929306,0.05963243544101715,-0.009034782648086548,-0.21742333655534155,0.00962525699287653,0.011574060656130314,-0.0019488036632537842,-0.2429032324343663
DE15,Leipzig,val,motorway,subpixel_lt_10m,retain_major_candidate,1947,166482.23857688456,6.4,3.2,9.600000000000001,13564,13563,0.9999262754349749,0.05094112455844879,0.056735873222351074,-0.005794748663902283,-0.16301692759586722,0.010026900097727776,0.011401386931538582,-0.0013744868338108063,-0.20320525459518227
DE15,Leipzig,val,motorway_link,one_to_two_pixels_10_20m,retain_major_candidate,34,605.9673186950533,10.0,10.0,15.8,67,66,0.9850746268656716,0.04639480635523796,0.05201079696416855,-0.005615990608930588,-0.1391780126342417,0.010783683508634567,0.01082652434706688,-4.284083843231201e-05,-0.01177549355957299
DE15,Leipzig,val,motorway_link,subpixel_lt_10m,retain_major_candidate,2237,47690.01721028446,3.2,3.2,9.600000000000001,2161,2160,0.999537251272559,0.06178799644112587,0.06465044617652893,-0.002862449735403061,-0.06614696590136274,0.010793996043503284,0.011683682911098003,-0.0008896868675947189,-0.10209802990070682
DE15,Leipzig,val,pedestrian,subpixel_lt_10m,likely_ignore_candidate,2563,29055.762888261215,5.0,4.5,8.5,1412,1294,0.9164305949008499,0.23209929466247559,0.24562937021255493,-0.013530075550079346,-0.025335787328367304,0.03758872300386429,0.04059756547212601,-0.0030088424682617188,-0.045067107963645006
DE15,Leipzig,val,primary,one_to_two_pixels_10_20m,retain_major_candidate,999,19378.769935023884,12.8,10.0,19.200000000000003,2715,2713,0.9992633517495396,0.12909889221191406,0.13777276873588562,-0.008673876523971558,-0.0626955959040322,0.020701037719845772,0.023264436051249504,-0.0025633983314037323,-0.1453262182430807
DE15,Leipzig,val,primary,subpixel_lt_10m,retain_major_candidate,5810,189393.4343773968,6.4,3.2,9.600000000000001,12786,12785,0.9999217894572189,0.07804606854915619,0.07979100197553635,-0.0017449334263801575,-0.024059278027501015,0.0158926323056221,0.01654204912483692,-0.0006494168192148209,-0.04303957119056009
DE15,Leipzig,val,primary,two_plus_pixels_ge_20m,retain_major_candidate,8,116.19315124143365,22.400000000000002,20.0,22.400000000000002,34,34,1.0,0.10899430513381958,0.19613459706306458,-0.087140291929245,-0.7350114998611772,0.017426159232854843,0.02705194428563118,-0.009625785052776337,-0.328440582127083
DE15,Leipzig,val,primary_link,subpixel_lt_10m,retain_major_candidate,219,2378.1037902377484,3.2,3.2,8.0,120,120,1.0,0.07301317900419235,0.07745452225208282,-0.004441343247890472,-0.07832535241395876,0.016169024631381035,0.017012454569339752,-0.0008434299379587173,-0.08033507707013895
DE15,Leipzig,val,residential,one_to_two_pixels_10_20m,manual_review_candidate,1125,29742.607983744732,11.5,10.0,17.63,3513,3506,0.9980074010816966,0.2986166477203369,0.31063544750213623,-0.012018799781799316,-0.03887964714814235,0.04685313627123833,0.049431297928094864,-0.002578161656856537,-0.05013269332239218
DE15,Leipzig,val,residential,subpixel_lt_10m,manual_review_candidate,56265,1462302.333914895,8.0,2.0,9.9,109330,109028,0.9972377206622153,0.17045238614082336,0.17399266362190247,-0.0035402774810791016,-0.020703701366989454,0.031856514513492584,0.03304135799407959,-0.0011848434805870056,-0.042293138225747706
DE15,Leipzig,val,residential,two_plus_pixels_ge_20m,manual_review_candidate,4,21.657495420223242,20.0,20.0,20.0,10,10,1.0,0.16427576541900635,0.23136955499649048,-0.06709378957748413,-0.05625910936192259,0.032319895923137665,0.03302599489688873,-0.0007060989737510681,-0.07598227419674568
DE15,Leipzig,val,secondary,one_to_two_pixels_10_20m,retain_major_candidate,2795,62944.013317159,12.0,10.0,19.200000000000003,7962,7949,0.998367244410952,0.12324528396129608,0.12979014217853546,-0.00654485821723938,-0.04461077324304288,0.02366749197244644,0.025747910141944885,-0.0020804181694984436,-0.08786413059810158
DE15,Leipzig,val,secondary,subpixel_lt_10m,retain_major_candidate,13192,327254.8702752404,6.4,2.4,9.600000000000001,20918,20907,0.999474137106798,0.10761382430791855,0.10829167068004608,-0.000677846372127533,-0.005329904691023821,0.020115965977311134,0.02088191732764244,-0.0007659513503313065,-0.03613524568051402
DE15,Leipzig,val,secondary_link,subpixel_lt_10m,retain_major_candidate,349,2164.7509795483356,3.2,3.2,7.0,103,103,1.0,0.10633014142513275,0.11360993981361389,-0.00727979838848114,-0.06665653368123857,0.01979341171681881,0.019954608753323555,-0.00016119703650474548,-0.008143679262008121
DE15,Leipzig,val,service,one_to_two_pixels_10_20m,likely_ignore_candidate,43,1480.0817334317746,10.0,10.0,16.0,156,156,1.0,0.07833962887525558,0.07825510203838348,8.452683687210083e-05,0.0011528405401532989,0.015193354338407516,0.01780136674642563,-0.002608012408018112,-0.18992800954085193
DE15,Leipzig,val,service,subpixel_lt_10m,likely_ignore_candidate,98446,2009197.2414300186,5.0,2.0,8.25,101382,99673,0.9831429642342823,0.15095075964927673,0.15189850330352783,-0.0009477436542510986,-0.005301170796768421,0.026308340951800346,0.027716416865587234,-0.0014080759137868881,-0.05061209465400021
DE15,Leipzig,val,tertiary,one_to_two_pixels_10_20m,manual_review_candidate,5848,179866.27375736437,10.0,10.0,16.0,18202,18183,0.9989561586638831,0.09218370914459229,0.0937139093875885,-0.0015302002429962158,-0.015710600608810635,0.018342401832342148,0.01875365898013115,-0.00041125714778900146,-0.02239219814568032
DE15,Leipzig,val,tertiary,subpixel_lt_10m,manual_review_candidate,9213,258610.5945396462,6.4,2.5,9.600000000000001,15979,15972,0.9995619250265975,0.09024307876825333,0.09060081094503403,-0.0003577321767807007,-0.0039027716148674675,0.01761019229888916,0.018107986077666283,-0.0004977937787771225,-0.028855102901932533
DE15,Leipzig,val,tertiary,two_plus_pixels_ge_20m,manual_review_candidate,1,11.741344023681048,20.0,20.0,20.0,6,6,1.0,0.0832783430814743,0.0831041932106018,0.00017414987087249756,0.009088250984100422,0.009983524680137634,0.011622786521911621,-0.0016392618417739868,-0.3158171431975413
DE15,Leipzig,val,tertiary_link,subpixel_lt_10m,manual_review_candidate,196,1378.8504022445743,3.2,3.2,6.0,53,53,1.0,0.059524066746234894,0.06920080631971359,-0.009676739573478699,-0.20813862254375945,0.009837662801146507,0.011209596879780293,-0.0013719340786337852,-0.15225224024075049
DE15,Leipzig,val,trunk,one_to_two_pixels_10_20m,retain_major_candidate,49,2141.606488231945,11.0,10.0,14.0,244,244,1.0,0.08726489543914795,0.0940852090716362,-0.006820313632488251,-0.11807163181125194,0.0161073487251997,0.01780877448618412,-0.0017014257609844208,-0.18270027163646116
DE15,Leipzig,val,trunk,subpixel_lt_10m,retain_major_candidate,714,27992.87179647134,6.4,3.2,9.600000000000001,1896,1896,1.0,0.09301319718360901,0.10039210319519043,-0.007378906011581421,-0.09548464400640987,0.01818527653813362,0.0202412698417902,-0.002055993303656578,-0.16193354405077756
