class_id,class_name,ua,dw_confident,osm,ua_dw_agree,ua_osm_agree,dw_osm_agree,triple_agree,ua_fraction_all_pixels,dw_confident_fraction_all_pixels,osm_fraction_all_pixels,ua_dw_agree_fraction_all_pixels,ua_osm_agree_fraction_all_pixels,dw_osm_agree_fraction_all_pixels,triple_agree_fraction_all_pixels
1,buildings,0,922076,655850,0,0,229327,0,0.0,0.10245288888888889,0.07287222222222223,0.0,0.0,0.02548077777777778,0.0
2,roads,594694,0,462725,0,259799,0,0,0.06607711111111111,0.0,0.05141388888888889,0.0,0.028866555555555555,0.0,0.0
3,vegetation,5430941,1262776,5411226,1239796,4900230,1205338,1191249,0.6034378888888889,0.14030844444444446,0.6012473333333334,0.1377551111111111,0.54447,0.13392644444444443,0.132361
4,bare_land,36019,83,66652,13,11153,79,13,0.004002111111111111,9.222222222222222e-06,0.007405777777777778,1.4444444444444445e-06,0.0012392222222222223,8.777777777777778e-06,1.4444444444444445e-06
5,water,106598,48606,117124,46923,95531,48035,46691,0.011844222222222223,0.0054006666666666665,0.013013777777777779,0.005213666666666667,0.010614555555555556,0.005337222222222222,0.005187888888888889
