class_id,class_name,ua,dw_confident,osm,ua_dw_agree,ua_osm_agree,dw_osm_agree,triple_agree,ua_fraction_all_pixels,dw_confident_fraction_all_pixels,osm_fraction_all_pixels,ua_dw_agree_fraction_all_pixels,ua_osm_agree_fraction_all_pixels,dw_osm_agree_fraction_all_pixels,triple_agree_fraction_all_pixels
1,buildings,0,1005496,273960,0,0,228760,0,0.0,0.11172177777777778,0.03044,0.0,0.0,0.02541777777777778,0.0
2,roads,252394,0,270793,0,156873,0,0,0.02804377777777778,0.0,0.03008811111111111,0.0,0.017430333333333332,0.0,0.0
3,vegetation,7245346,2816365,7118778,2744752,6841000,2722180,2680194,0.8050384444444444,0.3129294444444444,0.7909753333333334,0.30497244444444443,0.7601111111111111,0.3024644444444444,0.29779933333333336
4,bare_land,15849,0,36022,0,7332,0,0,0.001761,0.0,0.004002444444444445,0.0,0.0008146666666666667,0.0,0.0
5,water,62008,31831,97647,29541,50096,31054,29212,0.006889777777777778,0.0035367777777777776,0.010849666666666667,0.0032823333333333333,0.005566222222222222,0.0034504444444444443,0.003245777777777778
