class_id,class_name,ua,dw_confident,osm,ua_dw_agree,ua_osm_agree,dw_osm_agree,triple_agree,ua_fraction_all_pixels,dw_confident_fraction_all_pixels,osm_fraction_all_pixels,ua_dw_agree_fraction_all_pixels,ua_osm_agree_fraction_all_pixels,dw_osm_agree_fraction_all_pixels,triple_agree_fraction_all_pixels
1,buildings,0,2406407,804953,0,0,530496,0,0.0,0.26737855555555556,0.08943922222222223,0.0,0.0,0.058944,0.0
2,roads,546128,0,546455,0,277872,0,0,0.06068088888888889,0.0,0.06071722222222222,0.0,0.03087466666666667,0.0,0.0
3,vegetation,3819574,1157746,3817982,1045609,3207431,954044,902706,0.4243971111111111,0.12863844444444444,0.4242202222222222,0.11617877777777778,0.35638122222222224,0.10600488888888888,0.10030066666666666
4,bare_land,72967,60,97992,0,35529,49,0,0.008107444444444445,6.666666666666667e-06,0.010888,0.0,0.003947666666666667,5.444444444444445e-06,0.0
5,water,478419,327394,449601,321777,369190,238638,233811,0.053157666666666666,0.03637711111111111,0.04995566666666667,0.035753,0.04102111111111111,0.02651533333333333,0.025979
