class_id,class_name,ua,dw_confident,osm,ua_dw_agree,ua_osm_agree,dw_osm_agree,triple_agree,ua_fraction_all_pixels,dw_confident_fraction_all_pixels,osm_fraction_all_pixels,ua_dw_agree_fraction_all_pixels,ua_osm_agree_fraction_all_pixels,dw_osm_agree_fraction_all_pixels,triple_agree_fraction_all_pixels
1,buildings,0,2393523,664467,0,0,598163,0,0.0,0.265947,0.07382966666666667,0.0,0.0,0.06646255555555555,0.0
2,roads,546933,0,471328,0,241181,0,0,0.060770333333333336,0.0,0.05236977777777778,0.0,0.02679788888888889,0.0,0.0
3,vegetation,5572929,3063747,5734031,2929914,5144308,2961789,2853350,0.6192143333333333,0.3404163333333333,0.6371145555555555,0.325546,0.5715897777777778,0.32908766666666667,0.31703888888888887
4,bare_land,37101,0,51790,0,13160,0,0,0.004122333333333334,0.0,0.005754444444444445,0.0,0.0014622222222222222,0.0,0.0
5,water,48460,20530,56539,20334,42793,20381,20231,0.005384444444444444,0.002281111111111111,0.006282111111111111,0.0022593333333333332,0.004754777777777778,0.0022645555555555557,0.0022478888888888887
