class_id,class_name,ua,dw_confident,osm,ua_dw_agree,ua_osm_agree,dw_osm_agree,triple_agree,ua_fraction_all_pixels,dw_confident_fraction_all_pixels,osm_fraction_all_pixels,ua_dw_agree_fraction_all_pixels,ua_osm_agree_fraction_all_pixels,dw_osm_agree_fraction_all_pixels,triple_agree_fraction_all_pixels
1,buildings,0,400518,484416,0,0,82398,0,0.0,0.044502,0.053824,0.0,0.0,0.009155333333333333,0.0
2,roads,443436,0,348984,0,195617,0,0,0.049270666666666664,0.0,0.038776,0.0,0.021735222222222222,0.0,0.0
3,vegetation,6113890,585000,5424352,574723,4978095,490696,486204,0.6793211111111112,0.065,0.6027057777777778,0.06385811111111112,0.5531216666666666,0.05452177777777778,0.05402266666666666
4,bare_land,63375,0,88050,0,34381,0,0,0.0070416666666666666,0.0,0.009783333333333333,0.0,0.003820111111111111,0.0,0.0
5,water,141184,28901,155228,28752,125273,28421,28284,0.01568711111111111,0.003211222222222222,0.017247555555555554,0.003194666666666667,0.013919222222222222,0.003157888888888889,0.003142666666666667
