class_id,class_name,ua,dw_confident,osm,ua_dw_agree,ua_osm_agree,dw_osm_agree,triple_agree,ua_fraction_all_pixels,dw_confident_fraction_all_pixels,osm_fraction_all_pixels,ua_dw_agree_fraction_all_pixels,ua_osm_agree_fraction_all_pixels,dw_osm_agree_fraction_all_pixels,triple_agree_fraction_all_pixels
1,buildings,0,1479201,446433,0,0,341907,0,0.0,0.16435566666666668,0.049603666666666664,0.0,0.0,0.037989666666666665,0.0
2,roads,136613,0,350614,0,79831,0,0,0.015179222222222222,0.0,0.03895711111111111,0.0,0.008870111111111112,0.0,0.0
3,vegetation,3351910,3768459,6551641,2201668,3225657,3691247,2174023,0.37243444444444446,0.41871766666666665,0.7279601111111111,0.24462977777777778,0.3584063333333333,0.41013855555555556,0.2415581111111111
4,bare_land,20156,201,50287,201,13061,201,201,0.0022395555555555554,2.2333333333333332e-05,0.005587444444444444,2.2333333333333332e-05,0.0014512222222222222,2.2333333333333332e-05,2.2333333333333332e-05
5,water,36390,154364,208393,22758,32429,136943,22687,0.004043333333333334,0.017151555555555555,0.023154777777777778,0.0025286666666666665,0.003603222222222222,0.015215888888888888,0.0025207777777777776
