city_id,class_id,class_name,pixel_count,fraction_all_pixels,fraction_valid_pixels
DE14,1,buildings,1036023,0.11511366666666667,0.21583227954242906
DE14,2,roads,707524,0.07861377777777778,0.14739684133554717
DE14,3,vegetation,2789508,0.30994533333333335,0.5811317610148059
DE14,4,bare_land,10137,0.0011263333333333334,0.0021118178049344496
DE14,5,water,256938,0.028548666666666667,0.05352730030228348
DE14,255,ignore_unknown,4199870,0.46665222222222225,
