city_id,class_id,class_name,pixel_count,fraction_all_pixels,fraction_valid_pixels
DE11,1,buildings,804953,0.08943922222222223,0.15348593586315806
DE11,2,roads,546455,0.06071722222222222,0.10419634075791014
DE11,3,vegetation,3395726,0.3773028888888889,0.6474864781482376
DE11,4,bare_land,35529,0.003947666666666667,0.006774559278966775
DE11,5,water,461811,0.051312333333333335,0.08805668595172747
DE11,255,ignore_unknown,3755526,0.4172806666666667,
