city_id,class_id,class_name,pixel_count,fraction_all_pixels,fraction_valid_pixels
DE16,1,buildings,378823,0.042091444444444445,0.05651629242809716
DE16,2,roads,365957,0.040661888888888886,0.05459682444864528
DE16,3,vegetation,5822201,0.6469112222222222,0.8686093882661815
DE16,4,bare_land,18430,0.0020477777777777777,0.002749556572462154
DE16,5,water,117488,0.013054222222222222,0.017527938284613867
DE16,255,ignore_unknown,2297101,0.25523344444444446,
