city_id,city_name,utm_epsg,feature_class,status,write_status,feature_count,invalid_geometry_count,empty_geometry_count,total_area_m2,total_length_m,aoi_file,input_pbf,output_file,duration_seconds,error
DE01,Mannheim,32632,building,success,written,328071,0,0,55846126.09495676,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE01_Mannheim_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE01_Mannheim.osm.pbf,data\vector\osm\DE01_Mannheim\buildings.gpkg,64.45117420000315,
DE01,Mannheim,32632,road,failed,not_written,0,0,0,0.0,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE01_Mannheim_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE01_Mannheim.osm.pbf,,0.046297699998831376,"keep_other_tags=False is only supported by the out-of-core engine; construct OSM(..., engine='out_of_core')."
DE01,Mannheim,32632,vegetation,failed,not_written,0,0,0,0.0,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE01_Mannheim_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE01_Mannheim.osm.pbf,,0.0013142999960109591,"keep_other_tags=False is only supported by the out-of-core engine; construct OSM(..., engine='out_of_core')."
DE01,Mannheim,32632,bare_land,failed,not_written,0,0,0,0.0,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE01_Mannheim_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE01_Mannheim.osm.pbf,,0.0013442000054055825,"keep_other_tags=False is only supported by the out-of-core engine; construct OSM(..., engine='out_of_core')."
DE01,Mannheim,32632,water,failed,not_written,0,0,0,0.0,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE01_Mannheim_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE01_Mannheim.osm.pbf,,0.0010588000004645437,"keep_other_tags=False is only supported by the out-of-core engine; construct OSM(..., engine='out_of_core')."
