city_id,city_name,utm_epsg,feature_class,status,write_status,feature_count,invalid_geometry_count,empty_geometry_count,total_area_m2,total_length_m,aoi_file,output_file,duration_seconds,error
DE01,Mannheim,32632,building,failed,not_written,0,0,0,0.0,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE01_Mannheim_aoi.gpkg,,1018.7955470999877,
DE01,Mannheim,32632,road,success,written,486528,0,0,0.0,14048997.466309944,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE01_Mannheim_aoi.gpkg,data\vector\osm\DE01_Mannheim\roads.gpkg,980.4907576999976,
DE01,Mannheim,32632,vegetation,success,written,24102,0,0,624875939.7223341,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE01_Mannheim_aoi.gpkg,data\vector\osm\DE01_Mannheim\vegetation.gpkg,865.964067199995,
DE01,Mannheim,32632,bare_land,success,written,1255,0,0,7679270.185989847,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE01_Mannheim_aoi.gpkg,data\vector\osm\DE01_Mannheim\bare_land.gpkg,966.3550297000038,
DE01,Mannheim,32632,water,success,written,1925,0,0,33772271.30688297,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE01_Mannheim_aoi.gpkg,data\vector\osm\DE01_Mannheim\water.gpkg,533.5475912999973,
