city_id,city_name,utm_epsg,feature_class,status,write_status,feature_count,invalid_geometry_count,empty_geometry_count,total_area_m2,total_length_m,aoi_file,input_pbf,output_file,duration_seconds,error
DE01,Mannheim,32632,building,success,existing_not_overwritten,328071,0,0,55846126.09495676,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE01_Mannheim_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE01_Mannheim.osm.pbf,data\vector\osm\DE01_Mannheim\buildings.gpkg,56.26698349999788,
DE01,Mannheim,32632,road,success,written,258855,0,0,0.0,6840583.539503324,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE01_Mannheim_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE01_Mannheim.osm.pbf,data\vector\osm\DE01_Mannheim\roads.gpkg,17.286337499986985,
DE01,Mannheim,32632,vegetation,success,written,24104,0,0,624851089.466108,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE01_Mannheim_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE01_Mannheim.osm.pbf,data\vector\osm\DE01_Mannheim\vegetation.gpkg,4.422750500001712,
DE01,Mannheim,32632,bare_land,success,written,1255,0,0,7679270.185989849,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE01_Mannheim_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE01_Mannheim.osm.pbf,data\vector\osm\DE01_Mannheim\bare_land.gpkg,1.8429215000069235,
DE01,Mannheim,32632,water,success,written,1926,0,0,33161897.936365627,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE01_Mannheim_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE01_Mannheim.osm.pbf,data\vector\osm\DE01_Mannheim\water.gpkg,0.8303783000010299,
