city_id,city_name,utm_epsg,feature_class,status,write_status,feature_count,invalid_geometry_count,empty_geometry_count,total_area_m2,total_length_m,aoi_file,input_pbf,output_file,duration_seconds,error
DE03,Karlsruhe,32632,vegetation,success,written,29287,0,0,695519925.9107109,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE03_Karlsruhe_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE03_Karlsruhe.osm.pbf,data\vector\osm\DE03_Karlsruhe\vegetation.gpkg,9.168661400006386,
DE03,Karlsruhe,32632,bare_land,success,written,1324,0,0,4869123.478572468,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE03_Karlsruhe_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE03_Karlsruhe.osm.pbf,data\vector\osm\DE03_Karlsruhe\bare_land.gpkg,3.467544099985389,
DE03,Karlsruhe,32632,water,success,written,2478,0,0,30598229.274777435,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE03_Karlsruhe_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE03_Karlsruhe.osm.pbf,data\vector\osm\DE03_Karlsruhe\water.gpkg,0.8959615999774542,
DE04,Stuttgart,32632,building,success,written,367239,0,0,66582155.157143615,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE04_Stuttgart_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE04_Stuttgart.osm.pbf,data\vector\osm\DE04_Stuttgart\buildings.gpkg,86.20045219999156,
DE04,Stuttgart,32632,road,success,written,380955,0,0,0.0,7345763.8333373815,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE04_Stuttgart_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE04_Stuttgart.osm.pbf,data\vector\osm\DE04_Stuttgart\roads.gpkg,28.825502100022277,
DE04,Stuttgart,32632,vegetation,success,written,26696,0,0,599415196.8773775,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE04_Stuttgart_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE04_Stuttgart.osm.pbf,data\vector\osm\DE04_Stuttgart\vegetation.gpkg,5.69924779998837,
DE04,Stuttgart,32632,bare_land,success,written,1139,0,0,5973121.328477349,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE04_Stuttgart_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE04_Stuttgart.osm.pbf,data\vector\osm\DE04_Stuttgart\bare_land.gpkg,4.220200100011425,
DE04,Stuttgart,32632,water,success,written,1638,0,0,5710187.692453277,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE04_Stuttgart_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE04_Stuttgart.osm.pbf,data\vector\osm\DE04_Stuttgart\water.gpkg,1.081147700024303,
DE05,Munich,32632,building,success,written,329477,0,0,69023528.46736778,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE05_Munich_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE05_Munich.osm.pbf,data\vector\osm\DE05_Munich\buildings.gpkg,84.24607379999361,
DE05,Munich,32632,road,success,written,362607,0,0,0.0,7851306.590791724,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE05_Munich_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE05_Munich.osm.pbf,data\vector\osm\DE05_Munich\roads.gpkg,24.025905100017553,
DE05,Munich,32632,vegetation,success,written,28415,0,0,594365726.3970541,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE05_Munich_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE05_Munich.osm.pbf,data\vector\osm\DE05_Munich\vegetation.gpkg,6.418048699997598,
DE05,Munich,32632,bare_land,success,written,2217,0,0,12278853.395984912,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE05_Munich_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE05_Munich.osm.pbf,data\vector\osm\DE05_Munich\bare_land.gpkg,3.6706435999949463,
DE05,Munich,32632,water,success,written,3150,0,0,21980440.590180285,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE05_Munich_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE05_Munich.osm.pbf,data\vector\osm\DE05_Munich\water.gpkg,1.2090280999836978,
DE06,Nuremberg,32632,building,success,written,261132,0,0,48943345.01239384,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE06_Nuremberg_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE06_Nuremberg.osm.pbf,data\vector\osm\DE06_Nuremberg\buildings.gpkg,62.116413100011414,
