city_id,class_id,class_name,pixel_count,fraction_all_pixels,fraction_valid_pixels
DE10,1,buildings,665587,0.07395411111111111,0.12159076564401891
DE10,2,roads,340079,0.03778655555555555,0.06212631254734889
DE10,3,vegetation,4325951,0.48066122222222224,0.7902733890964055
DE10,4,bare_land,28713,0.003190333333333333,0.005245348322513383
DE10,5,water,113663,0.012629222222222222,0.020764184389713322
DE10,255,ignore_unknown,3526007,0.3917785555555556,
