city_id,class_id,class_name,pixel_count,fraction_all_pixels,fraction_valid_pixels
DE07,1,buildings,655850,0.07287222222222223,0.1085869719806373
DE07,2,roads,317959,0.03532877777777778,0.05264344747120752
DE07,3,vegetation,4961370,0.5512633333333333,0.8214380501266668
DE07,4,bare_land,7597,0.0008441111111111111,0.0012578108197558917
DE07,5,water,97083,0.010787,0.016073719601732425
DE07,255,ignore_unknown,2960141,0.32890455555555553,
