city_id,class_id,class_name,pixel_count,fraction_all_pixels,fraction_valid_pixels
DE14,1,buildings,1036023,0.11511366666666667,0.22869149209276987
DE14,2,roads,440598,0.04895533333333333,0.0972575068633517
DE14,3,vegetation,2789508,0.30994533333333335,0.6157553902999434
DE14,4,bare_land,7154,0.0007948888888888889,0.001579172406820771
DE14,5,water,256938,0.028548666666666667,0.05671643833711424
DE14,255,ignore_unknown,4469779,0.4966421111111111,
